unit_type,unit_id,unit_name,basin,sub_basin,area_sqkm,state,district,forecast_issue_date,cycle_utc,forecast_issue_time_utc,from_hour,to_hour,interval_label,valid_start_utc,valid_end_utc,valid_date,rain_gfs_mm,bias_factor,rain_gfs_bc_mm,rain_icon_mm,imd_observed_mm,observed_status,error_gfs_raw_mm,abs_error_gfs_raw_mm,pct_error_gfs_raw,updated_at_utc
district,Chhattisgarh||Narainpur,Narainpur,,,,Chhattisgarh,Narainpur,20260906,06,2026-09-06 06:00:00,9,12,9-12 h,2026-09-06 15:00:00,2026-09-06 18:00:00,20260906,0.0000,1.6999,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Chhattisgarh||Narainpur,Narainpur,,,,Chhattisgarh,Narainpur,20260906,06,2026-09-06 06:00:00,12,15,12-15 h,2026-09-06 18:00:00,2026-09-06 21:00:00,20260906,0.0000,1.6999,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Chhattisgarh||Narainpur,Narainpur,,,,Chhattisgarh,Narainpur,20260906,06,2026-09-06 06:00:00,15,18,15-18 h,2026-09-06 21:00:00,2026-09-07 00:00:00,20260907,0.0000,1.6999,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Chhattisgarh||Narainpur,Narainpur,,,,Chhattisgarh,Narainpur,20260906,06,2026-09-06 06:00:00,18,21,18-21 h,2026-09-07 00:00:00,2026-09-07 03:00:00,20260907,0.0104,1.6999,0.0177,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Chhattisgarh||Narainpur,Narainpur,,,,Chhattisgarh,Narainpur,20260906,06,2026-09-06 06:00:00,21,24,21-24 h,2026-09-07 03:00:00,2026-09-07 06:00:00,20260907,0.0521,1.6999,0.0885,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Chhattisgarh||Narainpur,Narainpur,,,,Chhattisgarh,Narainpur,20260906,06,2026-09-06 06:00:00,24,27,24-27 h,2026-09-07 06:00:00,2026-09-07 09:00:00,20260907,0.2188,1.6999,0.3718,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Chhattisgarh||Narainpur,Narainpur,,,,Chhattisgarh,Narainpur,20260906,06,2026-09-06 06:00:00,27,30,27-30 h,2026-09-07 09:00:00,2026-09-07 12:00:00,20260907,0.3958,1.6999,0.6729,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Chhattisgarh||Narainpur,Narainpur,,,,Chhattisgarh,Narainpur,20260906,06,2026-09-06 06:00:00,30,33,30-33 h,2026-09-07 12:00:00,2026-09-07 15:00:00,20260907,0.0000,1.6999,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Chhattisgarh||Narainpur,Narainpur,,,,Chhattisgarh,Narainpur,20260906,06,2026-09-06 06:00:00,33,36,33-36 h,2026-09-07 15:00:00,2026-09-07 18:00:00,20260907,0.0000,1.6999,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Chhattisgarh||Narainpur,Narainpur,,,,Chhattisgarh,Narainpur,20260906,06,2026-09-06 06:00:00,36,39,36-39 h,2026-09-07 18:00:00,2026-09-07 21:00:00,20260907,0.0000,1.6999,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Chhattisgarh||Narainpur,Narainpur,,,,Chhattisgarh,Narainpur,20260906,06,2026-09-06 06:00:00,39,42,39-42 h,2026-09-07 21:00:00,2026-09-08 00:00:00,20260908,0.0000,1.6999,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Chhattisgarh||Narainpur,Narainpur,,,,Chhattisgarh,Narainpur,20260906,06,2026-09-06 06:00:00,42,45,42-45 h,2026-09-08 00:00:00,2026-09-08 03:00:00,20260908,0.0000,1.6999,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Chhattisgarh||Narainpur,Narainpur,,,,Chhattisgarh,Narainpur,20260906,06,2026-09-06 06:00:00,45,48,45-48 h,2026-09-08 03:00:00,2026-09-08 06:00:00,20260908,0.0625,1.6999,0.1062,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Telangana||Narayanpet,Narayanpet,,,,Telangana,Narayanpet,20260906,06,2026-09-06 06:00:00,0,3,0-3 h,2026-09-06 06:00:00,2026-09-06 09:00:00,20260906,0.0156,1.9172,0.0300,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Telangana||Narayanpet,Narayanpet,,,,Telangana,Narayanpet,20260906,06,2026-09-06 06:00:00,3,6,3-6 h,2026-09-06 09:00:00,2026-09-06 12:00:00,20260906,0.0000,1.9172,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Telangana||Narayanpet,Narayanpet,,,,Telangana,Narayanpet,20260906,06,2026-09-06 06:00:00,6,9,6-9 h,2026-09-06 12:00:00,2026-09-06 15:00:00,20260906,0.0156,1.9172,0.0300,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Telangana||Narayanpet,Narayanpet,,,,Telangana,Narayanpet,20260906,06,2026-09-06 06:00:00,9,12,9-12 h,2026-09-06 15:00:00,2026-09-06 18:00:00,20260906,0.0625,1.9172,0.1198,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Telangana||Narayanpet,Narayanpet,,,,Telangana,Narayanpet,20260906,06,2026-09-06 06:00:00,12,15,12-15 h,2026-09-06 18:00:00,2026-09-06 21:00:00,20260906,0.3438,1.9172,0.6590,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Telangana||Narayanpet,Narayanpet,,,,Telangana,Narayanpet,20260906,06,2026-09-06 06:00:00,15,18,15-18 h,2026-09-06 21:00:00,2026-09-07 00:00:00,20260907,1.1562,1.9172,2.2168,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Telangana||Narayanpet,Narayanpet,,,,Telangana,Narayanpet,20260906,06,2026-09-06 06:00:00,18,21,18-21 h,2026-09-07 00:00:00,2026-09-07 03:00:00,20260907,0.0000,1.9172,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Telangana||Narayanpet,Narayanpet,,,,Telangana,Narayanpet,20260906,06,2026-09-06 06:00:00,21,24,21-24 h,2026-09-07 03:00:00,2026-09-07 06:00:00,20260907,0.0156,1.9172,0.0300,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Telangana||Narayanpet,Narayanpet,,,,Telangana,Narayanpet,20260906,06,2026-09-06 06:00:00,24,27,24-27 h,2026-09-07 06:00:00,2026-09-07 09:00:00,20260907,0.0000,1.9172,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Telangana||Narayanpet,Narayanpet,,,,Telangana,Narayanpet,20260906,06,2026-09-06 06:00:00,27,30,27-30 h,2026-09-07 09:00:00,2026-09-07 12:00:00,20260907,0.0156,1.9172,0.0300,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Telangana||Narayanpet,Narayanpet,,,,Telangana,Narayanpet,20260906,06,2026-09-06 06:00:00,30,33,30-33 h,2026-09-07 12:00:00,2026-09-07 15:00:00,20260907,0.0000,1.9172,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Telangana||Narayanpet,Narayanpet,,,,Telangana,Narayanpet,20260906,06,2026-09-06 06:00:00,33,36,33-36 h,2026-09-07 15:00:00,2026-09-07 18:00:00,20260907,0.0000,1.9172,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Telangana||Narayanpet,Narayanpet,,,,Telangana,Narayanpet,20260906,06,2026-09-06 06:00:00,36,39,36-39 h,2026-09-07 18:00:00,2026-09-07 21:00:00,20260907,0.2031,1.9172,0.3894,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Telangana||Narayanpet,Narayanpet,,,,Telangana,Narayanpet,20260906,06,2026-09-06 06:00:00,39,42,39-42 h,2026-09-07 21:00:00,2026-09-08 00:00:00,20260908,0.4844,1.9172,0.9286,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Telangana||Narayanpet,Narayanpet,,,,Telangana,Narayanpet,20260906,06,2026-09-06 06:00:00,42,45,42-45 h,2026-09-08 00:00:00,2026-09-08 03:00:00,20260908,0.0000,1.9172,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Telangana||Narayanpet,Narayanpet,,,,Telangana,Narayanpet,20260906,06,2026-09-06 06:00:00,45,48,45-48 h,2026-09-08 03:00:00,2026-09-08 06:00:00,20260908,0.0156,1.9172,0.0300,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Gujarat||Narmada,Narmada,,,,Gujarat,Narmada,20260906,06,2026-09-06 06:00:00,0,3,0-3 h,2026-09-06 06:00:00,2026-09-06 09:00:00,20260906,0.4062,3.0000,1.2188,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Gujarat||Narmada,Narmada,,,,Gujarat,Narmada,20260906,06,2026-09-06 06:00:00,3,6,3-6 h,2026-09-06 09:00:00,2026-09-06 12:00:00,20260906,0.0938,3.0000,0.2812,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Gujarat||Narmada,Narmada,,,,Gujarat,Narmada,20260906,06,2026-09-06 06:00:00,6,9,6-9 h,2026-09-06 12:00:00,2026-09-06 15:00:00,20260906,0.0000,3.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Gujarat||Narmada,Narmada,,,,Gujarat,Narmada,20260906,06,2026-09-06 06:00:00,9,12,9-12 h,2026-09-06 15:00:00,2026-09-06 18:00:00,20260906,0.0312,3.0000,0.0938,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Gujarat||Narmada,Narmada,,,,Gujarat,Narmada,20260906,06,2026-09-06 06:00:00,12,15,12-15 h,2026-09-06 18:00:00,2026-09-06 21:00:00,20260906,0.0312,3.0000,0.0938,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Gujarat||Narmada,Narmada,,,,Gujarat,Narmada,20260906,06,2026-09-06 06:00:00,15,18,15-18 h,2026-09-06 21:00:00,2026-09-07 00:00:00,20260907,0.0000,3.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Gujarat||Narmada,Narmada,,,,Gujarat,Narmada,20260906,06,2026-09-06 06:00:00,18,21,18-21 h,2026-09-07 00:00:00,2026-09-07 03:00:00,20260907,0.0000,3.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Gujarat||Narmada,Narmada,,,,Gujarat,Narmada,20260906,06,2026-09-06 06:00:00,21,24,21-24 h,2026-09-07 03:00:00,2026-09-07 06:00:00,20260907,0.0000,3.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Gujarat||Narmada,Narmada,,,,Gujarat,Narmada,20260906,06,2026-09-06 06:00:00,24,27,24-27 h,2026-09-07 06:00:00,2026-09-07 09:00:00,20260907,0.0469,3.0000,0.1406,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Gujarat||Narmada,Narmada,,,,Gujarat,Narmada,20260906,06,2026-09-06 06:00:00,27,30,27-30 h,2026-09-07 09:00:00,2026-09-07 12:00:00,20260907,0.0000,3.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Gujarat||Narmada,Narmada,,,,Gujarat,Narmada,20260906,06,2026-09-06 06:00:00,30,33,30-33 h,2026-09-07 12:00:00,2026-09-07 15:00:00,20260907,0.0000,3.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Gujarat||Narmada,Narmada,,,,Gujarat,Narmada,20260906,06,2026-09-06 06:00:00,33,36,33-36 h,2026-09-07 15:00:00,2026-09-07 18:00:00,20260907,0.0000,3.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Gujarat||Narmada,Narmada,,,,Gujarat,Narmada,20260906,06,2026-09-06 06:00:00,36,39,36-39 h,2026-09-07 18:00:00,2026-09-07 21:00:00,20260907,0.0000,3.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Gujarat||Narmada,Narmada,,,,Gujarat,Narmada,20260906,06,2026-09-06 06:00:00,39,42,39-42 h,2026-09-07 21:00:00,2026-09-08 00:00:00,20260908,0.0000,3.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Gujarat||Narmada,Narmada,,,,Gujarat,Narmada,20260906,06,2026-09-06 06:00:00,42,45,42-45 h,2026-09-08 00:00:00,2026-09-08 03:00:00,20260908,0.0000,3.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Gujarat||Narmada,Narmada,,,,Gujarat,Narmada,20260906,06,2026-09-06 06:00:00,45,48,45-48 h,2026-09-08 03:00:00,2026-09-08 06:00:00,20260908,0.0781,3.0000,0.2344,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Madhya Pradesh||Narshimapura,Narshimapura,,,,Madhya Pradesh,Narshimapura,20260906,06,2026-09-06 06:00:00,0,3,0-3 h,2026-09-06 06:00:00,2026-09-06 09:00:00,20260906,0.1250,3.0000,0.3750,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Madhya Pradesh||Narshimapura,Narshimapura,,,,Madhya Pradesh,Narshimapura,20260906,06,2026-09-06 06:00:00,3,6,3-6 h,2026-09-06 09:00:00,2026-09-06 12:00:00,20260906,0.9097,3.0000,2.7292,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Madhya Pradesh||Narshimapura,Narshimapura,,,,Madhya Pradesh,Narshimapura,20260906,06,2026-09-06 06:00:00,6,9,6-9 h,2026-09-06 12:00:00,2026-09-06 15:00:00,20260906,0.0000,3.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Madhya Pradesh||Narshimapura,Narshimapura,,,,Madhya Pradesh,Narshimapura,20260906,06,2026-09-06 06:00:00,9,12,9-12 h,2026-09-06 15:00:00,2026-09-06 18:00:00,20260906,0.0000,3.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Madhya Pradesh||Narshimapura,Narshimapura,,,,Madhya Pradesh,Narshimapura,20260906,06,2026-09-06 06:00:00,12,15,12-15 h,2026-09-06 18:00:00,2026-09-06 21:00:00,20260906,0.0000,3.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Madhya Pradesh||Narshimapura,Narshimapura,,,,Madhya Pradesh,Narshimapura,20260906,06,2026-09-06 06:00:00,15,18,15-18 h,2026-09-06 21:00:00,2026-09-07 00:00:00,20260907,0.0000,3.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Madhya Pradesh||Narshimapura,Narshimapura,,,,Madhya Pradesh,Narshimapura,20260906,06,2026-09-06 06:00:00,18,21,18-21 h,2026-09-07 00:00:00,2026-09-07 03:00:00,20260907,0.0000,3.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Madhya Pradesh||Narshimapura,Narshimapura,,,,Madhya Pradesh,Narshimapura,20260906,06,2026-09-06 06:00:00,21,24,21-24 h,2026-09-07 03:00:00,2026-09-07 06:00:00,20260907,0.0000,3.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Madhya Pradesh||Narshimapura,Narshimapura,,,,Madhya Pradesh,Narshimapura,20260906,06,2026-09-06 06:00:00,24,27,24-27 h,2026-09-07 06:00:00,2026-09-07 09:00:00,20260907,0.1528,3.0000,0.4583,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Madhya Pradesh||Narshimapura,Narshimapura,,,,Madhya Pradesh,Narshimapura,20260906,06,2026-09-06 06:00:00,27,30,27-30 h,2026-09-07 09:00:00,2026-09-07 12:00:00,20260907,0.5556,3.0000,1.6667,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Madhya Pradesh||Narshimapura,Narshimapura,,,,Madhya Pradesh,Narshimapura,20260906,06,2026-09-06 06:00:00,30,33,30-33 h,2026-09-07 12:00:00,2026-09-07 15:00:00,20260907,0.1806,3.0000,0.5417,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Madhya Pradesh||Narshimapura,Narshimapura,,,,Madhya Pradesh,Narshimapura,20260906,06,2026-09-06 06:00:00,33,36,33-36 h,2026-09-07 15:00:00,2026-09-07 18:00:00,20260907,0.0278,3.0000,0.0833,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Madhya Pradesh||Narshimapura,Narshimapura,,,,Madhya Pradesh,Narshimapura,20260906,06,2026-09-06 06:00:00,36,39,36-39 h,2026-09-07 18:00:00,2026-09-07 21:00:00,20260907,0.0000,3.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Madhya Pradesh||Narshimapura,Narshimapura,,,,Madhya Pradesh,Narshimapura,20260906,06,2026-09-06 06:00:00,39,42,39-42 h,2026-09-07 21:00:00,2026-09-08 00:00:00,20260908,0.0000,3.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Madhya Pradesh||Narshimapura,Narshimapura,,,,Madhya Pradesh,Narshimapura,20260906,06,2026-09-06 06:00:00,42,45,42-45 h,2026-09-08 00:00:00,2026-09-08 03:00:00,20260908,0.0000,3.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Madhya Pradesh||Narshimapura,Narshimapura,,,,Madhya Pradesh,Narshimapura,20260906,06,2026-09-06 06:00:00,45,48,45-48 h,2026-09-08 03:00:00,2026-09-08 06:00:00,20260908,0.0000,3.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Maharashtra||Nashik,Nashik,,,,Maharashtra,Nashik,20260906,06,2026-09-06 06:00:00,0,3,0-3 h,2026-09-06 06:00:00,2026-09-06 09:00:00,20260906,0.3451,3.0000,1.0353,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Maharashtra||Nashik,Nashik,,,,Maharashtra,Nashik,20260906,06,2026-09-06 06:00:00,3,6,3-6 h,2026-09-06 09:00:00,2026-09-06 12:00:00,20260906,0.2745,3.0000,0.8234,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Maharashtra||Nashik,Nashik,,,,Maharashtra,Nashik,20260906,06,2026-09-06 06:00:00,6,9,6-9 h,2026-09-06 12:00:00,2026-09-06 15:00:00,20260906,0.0000,3.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Maharashtra||Nashik,Nashik,,,,Maharashtra,Nashik,20260906,06,2026-09-06 06:00:00,9,12,9-12 h,2026-09-06 15:00:00,2026-09-06 18:00:00,20260906,0.0190,3.0000,0.0571,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Maharashtra||Nashik,Nashik,,,,Maharashtra,Nashik,20260906,06,2026-09-06 06:00:00,12,15,12-15 h,2026-09-06 18:00:00,2026-09-06 21:00:00,20260906,0.0000,3.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Maharashtra||Nashik,Nashik,,,,Maharashtra,Nashik,20260906,06,2026-09-06 06:00:00,15,18,15-18 h,2026-09-06 21:00:00,2026-09-07 00:00:00,20260907,0.0027,3.0000,0.0082,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Maharashtra||Nashik,Nashik,,,,Maharashtra,Nashik,20260906,06,2026-09-06 06:00:00,18,21,18-21 h,2026-09-07 00:00:00,2026-09-07 03:00:00,20260907,0.0054,3.0000,0.0163,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Maharashtra||Nashik,Nashik,,,,Maharashtra,Nashik,20260906,06,2026-09-06 06:00:00,21,24,21-24 h,2026-09-07 03:00:00,2026-09-07 06:00:00,20260907,0.0788,3.0000,0.2364,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Maharashtra||Nashik,Nashik,,,,Maharashtra,Nashik,20260906,06,2026-09-06 06:00:00,24,27,24-27 h,2026-09-07 06:00:00,2026-09-07 09:00:00,20260907,0.1168,3.0000,0.3505,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Maharashtra||Nashik,Nashik,,,,Maharashtra,Nashik,20260906,06,2026-09-06 06:00:00,27,30,27-30 h,2026-09-07 09:00:00,2026-09-07 12:00:00,20260907,0.1576,3.0000,0.4728,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Maharashtra||Nashik,Nashik,,,,Maharashtra,Nashik,20260906,06,2026-09-06 06:00:00,30,33,30-33 h,2026-09-07 12:00:00,2026-09-07 15:00:00,20260907,0.0000,3.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Maharashtra||Nashik,Nashik,,,,Maharashtra,Nashik,20260906,06,2026-09-06 06:00:00,33,36,33-36 h,2026-09-07 15:00:00,2026-09-07 18:00:00,20260907,0.0027,3.0000,0.0082,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Maharashtra||Nashik,Nashik,,,,Maharashtra,Nashik,20260906,06,2026-09-06 06:00:00,36,39,36-39 h,2026-09-07 18:00:00,2026-09-07 21:00:00,20260907,0.0000,3.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Maharashtra||Nashik,Nashik,,,,Maharashtra,Nashik,20260906,06,2026-09-06 06:00:00,39,42,39-42 h,2026-09-07 21:00:00,2026-09-08 00:00:00,20260908,0.0000,3.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Maharashtra||Nashik,Nashik,,,,Maharashtra,Nashik,20260906,06,2026-09-06 06:00:00,42,45,42-45 h,2026-09-08 00:00:00,2026-09-08 03:00:00,20260908,0.0054,3.0000,0.0163,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Maharashtra||Nashik,Nashik,,,,Maharashtra,Nashik,20260906,06,2026-09-06 06:00:00,45,48,45-48 h,2026-09-08 03:00:00,2026-09-08 06:00:00,20260908,0.0408,3.0000,0.1223,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Gujarat||Navsari,Navsari,,,,Gujarat,Navsari,20260906,06,2026-09-06 06:00:00,0,3,0-3 h,2026-09-06 06:00:00,2026-09-06 09:00:00,20260906,0.0781,3.0000,0.2344,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Gujarat||Navsari,Navsari,,,,Gujarat,Navsari,20260906,06,2026-09-06 06:00:00,3,6,3-6 h,2026-09-06 09:00:00,2026-09-06 12:00:00,20260906,0.1250,3.0000,0.3750,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Gujarat||Navsari,Navsari,,,,Gujarat,Navsari,20260906,06,2026-09-06 06:00:00,6,9,6-9 h,2026-09-06 12:00:00,2026-09-06 15:00:00,20260906,0.0000,3.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Gujarat||Navsari,Navsari,,,,Gujarat,Navsari,20260906,06,2026-09-06 06:00:00,9,12,9-12 h,2026-09-06 15:00:00,2026-09-06 18:00:00,20260906,0.0781,3.0000,0.2344,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Gujarat||Navsari,Navsari,,,,Gujarat,Navsari,20260906,06,2026-09-06 06:00:00,12,15,12-15 h,2026-09-06 18:00:00,2026-09-06 21:00:00,20260906,0.2188,3.0000,0.6562,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Gujarat||Navsari,Navsari,,,,Gujarat,Navsari,20260906,06,2026-09-06 06:00:00,15,18,15-18 h,2026-09-06 21:00:00,2026-09-07 00:00:00,20260907,0.3438,3.0000,1.0312,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Gujarat||Navsari,Navsari,,,,Gujarat,Navsari,20260906,06,2026-09-06 06:00:00,18,21,18-21 h,2026-09-07 00:00:00,2026-09-07 03:00:00,20260907,0.0000,3.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Gujarat||Navsari,Navsari,,,,Gujarat,Navsari,20260906,06,2026-09-06 06:00:00,21,24,21-24 h,2026-09-07 03:00:00,2026-09-07 06:00:00,20260907,0.1562,3.0000,0.4688,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Gujarat||Navsari,Navsari,,,,Gujarat,Navsari,20260906,06,2026-09-06 06:00:00,24,27,24-27 h,2026-09-07 06:00:00,2026-09-07 09:00:00,20260907,0.0000,3.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Gujarat||Navsari,Navsari,,,,Gujarat,Navsari,20260906,06,2026-09-06 06:00:00,27,30,27-30 h,2026-09-07 09:00:00,2026-09-07 12:00:00,20260907,0.0000,3.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Gujarat||Navsari,Navsari,,,,Gujarat,Navsari,20260906,06,2026-09-06 06:00:00,30,33,30-33 h,2026-09-07 12:00:00,2026-09-07 15:00:00,20260907,0.0000,3.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
district,Gujarat||Navsari,Navsari,,,,Gujarat,Navsari,20260906,06,2026-09-06 06:00:00,33,36,33-36 h,2026-09-07 15:00:00,2026-09-07 18:00:00,20260907,0.0000,3.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 11:49:58
